iso,countryname,year,rGDP,nGDP,deflator,govdebt_GDP,govdef,cbrate,CA_GDP,USDfx
NLD,Netherlands,2006,543013.625,587672,1.0822417736053467,45.02080154418945,171,1.9375,9.036486625671387,0.7971680164337158
NLD,Netherlands,2007,597890.125,622934,1.0418870449066162,42.79956817626953,-1245.8680419921875,2.9375,6.84430456161499,0.730754017829895
NLD,Netherlands,2008,638637.5625,651434,1.020037055015564,54.332340240478516,-651.43402099609375,2.8125,4.933746337890625,0.6834989786148071
NLD,Netherlands,2009,595150.75,630218,1.0589215755462646,56.34278106689453,-32141.1171875,0.3125,3.5413143634796143,0.7189580202102661
NLD,Netherlands,2010,614548.125,642615,1.045670747756958,58.94712829589844,-34058.59765625,0.25,6.638189315795898,0.7558680176734924
NLD,Netherlands,2011,638208.875,655692,1.0273940563201904,61.2150993347168,-28850.44921875,0.4375,7.2637763023376465,0.7192069888114929
NLD,Netherlands,2012,634036.8125,657871,1.0375912189483643,65.74019622802734,-24999.09765625,0.125,7.813538074493408,0.7788479924201965
NLD,Netherlands,2013,641592.3125,665626,1.0374594926834106,67.19759368896484,-19303.154296875,0,8.268607139587402,0.7532340288162231
NLD,Netherlands,2014,664750.8125,678696,1.0209780931472778,67.19862365722656,-14931.3125,-0.125,8.860815048217773,0.753940999507904
NLD,Netherlands,2015,699213,699213,1,63.815067291259766,-12585.833984375,-0.22499999403953552,4.878484725952148,0.9018959999084473
NLD,Netherlands,2016,737760.375,720329,0.9763725996017456,60.86853790283203,1440.6580810546875,-0.4000000059604645,7.314574241638184,0.9038900136947632
NLD,Netherlands,2017,790693.125,751114,0.9499437808990479,55.97161102294922,10515.595703125,-0.4000000059604645,8.12632942199707,0.8870390057563782
NLD,Netherlands,2018,847640.5,787460,0.9290023446083069,51.55390930175781,11811.900390625,-0.4000000059604645,8.992964744567871,0.8475819826126099
NLD,Netherlands,2019,913711.25,829779,0.9081413745880127,47.65205001831055,15765.80078125,-0.44999998807907104,6.840496063232422,0.893409013748169
PRY,Paraguay,1978,78184.6015625,368966.59375,4.71917200088501,20.91072654724121,-12602.7568359375,NA,-4.410402297973633,126
PRY,Paraguay,1979,116736.1640625,492479.375,4.218738555908203,19.687931060791016,20351.3828125,NA,-6.0261454582214355,126
PRY,Paraguay,1980,169770.5625,641127.8125,3.7764368057250977,17.399438858032227,21823.990234375,NA,-6.227395534515381,126
PRY,Paraguay,1981,234357.765625,810693.0625,3.4592113494873047,17.355939865112305,1216.0396728515625,NA,-6.640571594238281,126
PRY,Paraguay,1982,240326.765625,843124.75,3.5082433223724365,21.292125701904297,12832.3583984375,NA,-6.915879726409912,126
PRY,Paraguay,1983,261864.5,935868,3.5738635063171387,22.62261962890625,2517.48486328125,NA,-4.369630336761475,126
PRY,Paraguay,1984,356665.28125,1224516.75,3.4332377910614014,31.01679039001465,-5155.21533203125,NA,-7.049475193023682,201
PRY,Paraguay,1985,491483.21875,1594517.5,3.2442970275878906,54.6721076965332,13537.453125,NA,-7.668054580688477,306.6666564941406
PRY,Paraguay,1986,687142.5625,2097745.25,3.0528531074523926,57.10629653930664,64526.64453125,NA,-9.798619270324707,339.1666564941406
PRY,Paraguay,1987,1017732.1875,2852513.75,2.802813768386841,68.673858642578125,76390.3203125,NA,-12.334285736083984,550
PRY,Paraguay,1988,1452646.375,3796857,2.6137516498565674,58.93239212036133,114247.4296875,NA,-4.939277172088623,550
PRY,Paraguay,1989,2183625.5,5271703,2.4141974449157715,52.916011810302734,288942.03125,NA,5.372307300567627,1056.2166748046875
PRY,Paraguay,1990,3234063.25,7406322,2.290097951889038,67.00299835205078,559992,33,6.711843013763428,1229.808349609375
PRY,Paraguay,1991,4334131.5,9472652,2.185594081878662,49.391998291015625,322827.96875,19.75,1.218435287475586,1325.183349609375
PRY,Paraguay,1992,5113686.5,11062795,2.16336989402771,34.38999938964844,342836,24,-0.8005673289299011,1500.25830078125
PRY,Paraguay,1993,6319118.5,13717729,2.1708295345306396,26.586000442504883,585335.5,27.170000076293945,0.815224826335907,1744.3458251953125
PRY,Paraguay,1994,7890357.5,17113394,2.1688997745513916,18.69099998474121,784991.375,19.149999618530273,-3.4824116230010986,1904.7608642578125
PRY,Paraguay,1995,10001073,20494394,2.0492196083068848,17.55699920654297,569744.125,20.5,-2.398913860321045,1963.0191650390625
PRY,Paraguay,1996,11496845,23304558,2.0270395278930664,16.791000366210938,566766.8125,15,-0.707053005695343,2056.811767578125
PRY,Paraguay,1997,12919185,25010590,1.9359263181686401,17.96299934387207,751568.25,20,-5.50597620010376,2177.862548828125
PRY,Paraguay,1998,15040106,27935956,1.8574308156967163,22.13800048828125,1195379.5,20,1.4246842861175537,2726.489990234375
PRY,Paraguay,1999,16194708,29476304,1.8201195001602173,32.01499938964844,787312.0625,20,1.569718837738037,3119.0732421875
PRY,Paraguay,2000,17720074,32019820,1.806980013847351,33.58000183105469,-175148.40625,20,-2.790494918823242,3486.353271484375
PRY,Paraguay,2001,19854096,34257420,1.7254586219787598,37.09700012207031,25350.490234375,20,-0.3757297098636627,4105.9248046875
PRY,Paraguay,2002,23407760,46800964,1.9993782043457031,50.5369987487793,-885942.25,20,8.613076210021973,5716.25830078125
PRY,Paraguay,2003,29332140,54784896,1.867742896080017,37.507999420166016,33966.63671875,20,0.22116398811340332,6424.33935546875
PRY,Paraguay,2004,35519560,62130444,1.7491896152496338,36.04499816894531,475919.1875,20,-0.1019279882311821,5974.57763671875
PRY,Paraguay,2005,41850536,69849376,1.6690198183059692,28.28499984741211,498026.0625,20,-0.6286923289299011,6177.93505859375
PRY,Paraguay,2006,50041960,77660080,1.5518991947174072,20.965999603271484,1106656.125,20,1.2444767951965332,5635.09375
PRY,Paraguay,2007,62642488,89866048,1.4345861673355103,16.812000274658203,1026270.25,20,4.362384796142578,5032.71142578125
PRY,Paraguay,2008,79730904,107403592,1.3470760583877563,16.041000366210938,1923598.375,20,0.3595399260520935,4363.29150390625
PRY,Paraguay,2009,82208416,111030936,1.3506029844284058,14.939000129699707,-917115.5,20,1.7408262491226196,4966.68212890625
PRY,Paraguay,2010,106186664,129092880,1.2157164812088013,12.97599983215332,87783.1640625,20,-1.1318624019622803,4758.43017578125
PRY,Paraguay,2011,121369640,141486448,1.1657482385635376,11.052000045776367,1382322.625,7.25,-0.6776118874549866,4193.80224609375
PRY,Paraguay,2012,125398512,147225504,1.1740610599517822,12.312000274658203,-2327635.25,5.5,-1.8192170858383179,4421.6591796875
PRY,Paraguay,2013,153438704,166350800,1.0841515064239502,13.494999885559082,-2199157.5,6,0.8696706891059875,4303.88232421875
PRY,Paraguay,2014,174999072,180174064,1.029571533203125,15.58899974822998,-488271.71875,6.75,-0.7869842648506165,4462.18505859375
PRY,Paraguay,2015,188477328,188477328,1,18.613000869750977,-823645.9375,5.75,-0.2094389796257019,5204.9208984375
PRY,Paraguay,2016,213381680,204647280,0.9590667486190796,19.389999389648438,-765380.875,5.5,4.605566024780273,5670.541015625
PRY,Paraguay,2017,239464272,219122272,0.915052056312561,19.847000122070313,-961946.8125,5.25,3.3627405166625977,5618.93359375
PRY,Paraguay,2018,260055952,230576480,0.886641800403595,22.33099937438965,-2338045.75,5.25,-0.22427622973918915,5732.1044921875
PRY,Paraguay,2019,265868768,236681504,0.8902192711830139,25.76799964904785,-5909937,4,-0.5597662329673767,6240.72216796875
PER,Peru,1978,6.150853587314487e-4,0.0015317313373088837,2.490274429321289,52.06582260131836,-7.761389861116186e-5,28.5,-1.544203519821167,1.563488041256278e-7
PER,Peru,1979,0.0011752622667700052,0.002811506623402238,2.392237663269043,42.67072677612305,-1.5306412024074234e-5,29.5,4.572517395019531,2.2471890304132103e-7
PER,Peru,1980,0.0018194523872807622,0.004808156285434961,2.64263916015625,33.78520584106445,-1.1360338248778135e-4,29.5,-0.5574290156364441,2.8885528990940657e-7
PER,Peru,1981,0.003351406892761588,0.008586493320763111,2.562056303024292,28.466054916381836,-3.4215601044707e-4,44.5,-7.981085300445557,4.2231800989611656e-7
PER,Peru,1982,0.005560713820159435,0.014427469111979008,2.5945353507995605,31.837369918823242,-4.642460262402892e-4,44.5,-7.3817620277404785,6.975668043196492e-7
PER,Peru,1983,0.009257000871002674,0.02614041417837143,2.8238534927368164,52.22898483276367,-0.0019655658397823572,60,-5.027326583862305,1.6286342088278616e-6
PER,Peru,1984,0.020716605708003044,0.05833376571536064,2.8157975673675537,52.684913635253906,-0.002597886836156249,60,-1.3210432529449463,3.4668541957216803e-6
PER,Peru,1985,0.05734400823712349,0.15943202376365662,2.7802734375,58.98202896118164,-0.0038462874945253134,42.576087951660156,0.6764492392539978,1.0974942597385962e-5
PER,Peru,1986,0.11560503393411636,0.30127713084220886,2.6060900688171387,45.15230941772461,-0.012287285178899765,36.071861267089844,-6.374634742736816,1.3947499610367231e-5
PER,Peru,1987,0.25839921832084656,0.59569549560546875,2.3053300380706787,36.34088897705078,-0.037316448986530304,29.840669631958008,-5.59890604019165,1.683583286649082e-5
PER,Peru,1988,1.454294204711914,3.9815545082092285,2.7377915382385254,39.83018112182617,-0.14210526645183563,748.037109375,-11.779790878295898,1.288316707359627e-4
PER,Peru,1989,29.882823944091797,92.644561767578125,3.1002612113952637,32.44437789916992,-1.2082749605178833,865.61322021484375,-2.5353829860687256,0.002666187472641468
PER,Peru,1990,1716.2083740234375,5470.05712890625,3.1872918605804443,52.30122375488281,-437.1822204589844,289.59759521484375,-5.3728861808776855,0.4246430993080139
PER,Peru,1991,8572.3564453125,26534.205078125,3.0953221321105957,44.94367980957031,-526.41998291015625,67.65093994140625,-4.379545211791992,0.7708097100257874
PER,Peru,1992,14353.1962890625,44697.94921875,3.1141459941864014,43.49082565307617,-1588.892822265625,48.4997673034668,-5.243797302246094,1.2425639629364014
PER,Peru,1993,23272.09375,68869.0234375,2.959296464920044,46.42034149169922,-1941.896728515625,28.62626838684082,-7.074779510498047,1.9844024181365967
PER,Peru,1994,37187.4140625,98017.875,2.6357808113098145,38.970664978027344,-1864.8743896484375,16.075450897216797,-6.018582820892334,2.1917858123779297
PER,Peru,1995,48729.7265625,120241.90625,2.467526912689209,34.22003173828125,-1605.56982421875,18.435874938964844,-8.674352645874023,2.248659372329712
PER,Peru,1996,56484.54296875,135582.21875,2.4003419876098633,34.73713684082031,3751.546630859375,18.155912399291992,-6.594968318939209,2.448746919631958
PER,Peru,1997,68702.2890625,154877.828125,2.2543327808380127,32.095272064208984,658.81256103515625,15.937955856323242,-5.792239665985107,2.6602723598480225
PER,Peru,1998,71826.578125,162557.484375,2.2631940841674805,34.23304748535156,-632.8123779296875,18.716445922851563,-6.010596752166748,2.9265859127044678
PER,Peru,1999,76161.390625,169829.203125,2.2298595905303955,38.196773529052734,-4409.94580078125,17.799999237060547,-2.7495250701904297,3.382404327392578
PER,Peru,2000,83151.90625,180552.328125,2.1713552474975586,44.909000396728516,-3820.487060546875,14,-2.9874112606048584,3.4878227710723877
PER,Peru,2001,84565.8984375,182494.984375,2.1580209732055664,43.840999603271484,-3930.942138671875,5,-2.311758041381836,3.5069613456726074
PER,Peru,2002,94143.5703125,192657.203125,2.046419143676758,45.4630012512207,-2704.9072265625,4.5,-2.0269393920898438,3.516371726989746
PER,Peru,2003,103991.5859375,204301.15625,1.9645931720733643,49.375999450683594,-3313.7646484375,2.5,-1.6150429248809814,3.4786624908447266
PER,Peru,2004,121752.6953125,227895.015625,1.8717862367630005,46.737998962402344,-2354.155517578125,3,0.028886107727885246,3.412785768508911
PER,Peru,2005,142357.0625,250705.015625,1.761099934577942,40.35900115966797,-1093.0738525390625,3.25,1.50881028175354,3.2966439723968506
PER,Peru,2006,177202.015625,290220.09375,1.6377922296524048,34.939998626708984,5888.56591796875,4.5,3.240507125854492,3.2747888565063477
PER,Peru,2007,211788.03125,319636.90625,1.5092302560806274,31.8700008392334,10701.443359375,5,1.4293146133422852,3.1289682388305664
PER,Peru,2008,255002.234375,352679.65625,1.3830453157424927,28.031999588012695,8732.3486328125,6.5,-4.411120891571045,2.924375057220459
PER,Peru,2009,266250.59375,364105.375,1.3675289154052734,28.256000518798828,-5399.6826171875,1.25,-0.5982887148857117,3.011983633041382
PER,Peru,2010,329959.96875,416674.6875,1.2628037929534912,25.115999221801758,-66.66795349121094,3,-2.4161124229431152,2.8252429962158203
PER,Peru,2011,398179.15625,472838.09375,1.1875008344650269,23.011999130249023,9660.08203125,4.25,-1.9642220735549927,2.754676103591919
PER,Peru,2012,453968.15625,507934.90625,1.11887788772583,20.63599967956543,10514.251953125,4.25,-2.7792470455169678,2.639404058456421
PER,Peru,2013,513817.5625,543205.6875,1.0571956634521484,19.90399932861328,4095.77099609375,4,-4.78467321395874,2.7016801834106445
PER,Peru,2014,551980.5,569833.5625,1.0323436260223389,20.500999450683594,-1076.9853515625,3.5,-4.300244331359863,2.8387975692749023
PER,Peru,2015,604012.75,604012.75,1,23.881999969482422,-12297.69921875,3.75,-4.633491039276123,3.1857378482818604
PER,Peru,2016,673069.0625,647448.875,0.96193528175354,24.24799919128418,-13894.251953125,4.25,-2.21409273147583,3.375164031982422
PER,Peru,2017,732940.375,687733,0.938320517539978,25.136999130249023,-19442.2109375,3.25,-0.8584040403366089,3.2613534927368164
PER,Peru,2018,810070.1875,731198.3125,0.9026357531547546,25.94099998474121,-14360.734375,2.75,-1.1801308393478394,3.2864370346069336
PER,Peru,2019,862849.9375,761660.1875,0.8827261328697205,26.888999938964844,-10571.84375,2.25,-0.6218262314796448,3.336852788925171
PRT,Portugal,1978,2476.798828125,5148.48486328125,2.0786850452423096,31.40361976623535,-327.3141784667969,18,-2.295142889022827,0.21852199733257294
PRT,Portugal,1979,3301.255859375,6495.9677734375,1.967726230621338,35.214237213134766,-337.4252624511719,18,-0.2360459864139557,0.24379900097846985
PRT,Portugal,1980,4366.07568359375,8214.26171875,1.8813832998275757,31.04682731628418,-517.14263916015625,18,-3.934861898422241,0.24936699867248535
PRT,Portugal,1981,5302.41455078125,9817.0234375,1.851425051689148,39.30427932739258,-778.88934326171875,18,-17.662168502807617,0.3074690103530884
PRT,Portugal,1982,6675.7265625,12101.2021484375,1.8127168416976929,42.98738479614258,-722.66009521484375,19,-12.548343658447266,0.39922401309013367
PRT,Portugal,1983,8289.53125,15052.630859375,1.8158602714538574,46.69370651245117,-553.21038818359375,25,-6.677055835723877,0.5564219951629639
PRT,Portugal,1984,9950.0927734375,18414.162109375,1.8506523370742798,51.262847900390625,-747.02783203125,25,-2.8351452350616455,0.7346720099449158
PRT,Portugal,1985,12802.361328125,23045.724609375,1.8001151084899902,59.39293670654297,-1468.817138671875,19,1.5841665267944336,0.8543760180473328
PRT,Portugal,1986,16724.15234375,28908.318359375,1.7285370826721191,59.76980209350586,-1848.4764404296875,16,3.6308326721191406,0.7462450265884399
PRT,Portugal,1987,20837.712890625,33858.140625,1.6248492002487183,57.21663284301758,-2187.800537109375,14.5,1.1321849822998047,0.7032880187034607
PRT,Portugal,1988,26763.849609375,40457.328125,1.5116407871246338,56.810279846191406,-1316.2646484375,13.5,-2.213862180709839,0.7187910079956055
PRT,Portugal,1989,33510.43359375,47590.6015625,1.4201726913452148,55.355621337890625,-1220.541015625,14.5,0.3264146149158478,0.7858660221099854
PRT,Portugal,1990,40970.140625,55973.42578125,1.3662004470825195,56.01914596557617,-3088.1826171875,14.5,-0.2837256193161011,0.7112060189247131
PRT,Portugal,1991,49128.86328125,64310.65625,1.3090198040008545,58.51076126098633,-4285.66943359375,14.5,-0.9045131802558899,0.7213370203971863
PRT,Portugal,1992,55951.6875,72452.515625,1.2949120998382568,52.553443908691406,-2964.805419921875,14.5,-0.24270811676979065,0.6729310154914856
PRT,Portugal,1993,57648.8515625,76207.3203125,1.3219226598739624,57.389892578125,-5864.43798828125,13,0.4228547513484955,0.8038280010223389
PRT,Portugal,1994,63043.4765625,82542.1953125,1.3092900514602661,60.23057174682617,-6030.60400390625,10.5,-2.7011077404022217,0.8272650241851807
PRT,Portugal,1995,70909.765625,89028.5546875,1.255518913269043,62.21475601196289,-4629.48486328125,9.5,-0.15582798421382904,0.7483440041542053
PRT,Portugal,1996,77782.984375,94351.59375,1.2130106687545776,63.312232971191406,-4434.52490234375,7,-4.517507076263428,0.7691599726676941
PRT,Portugal,1997,88073.7578125,102330.9609375,1.161877989768982,58.7154655456543,-3786.24560546875,6,-6.178267002105713,0.8746629953384399
PRT,Portugal,1998,100447.046875,111353.3828125,1.1085779666900635,55.6157341003418,-4899.548828125,3.25,-7.552406311035156,0.898531973361969
PRT,Portugal,1999,112103.7109375,119603.3046875,1.0668987035751343,55.405574798583984,-3588.09912109375,1.75,-8.867974281311035,0.9395769834518433
PRT,Portugal,2000,124955.59375,128414.4453125,1.0276806354522705,54.19312286376953,-4109.26220703125,3.25,-10.795685768127441,1.0858980417251587
PRT,Portugal,2001,134685.84375,135775.015625,1.0080868005752563,57.380218505859375,-6381.42529296875,3.0625,-10.4494047164917,1.117514967918396
PRT,Portugal,2002,142500.890625,142554.265625,1.0003745555877686,59.99582290649414,-4704.29052734375,2.125,-8.383186340332031,1.0609450340270996
PRT,Portugal,2003,144654.484375,146067.859375,1.0097707509994507,63.888729095458984,-8325.8681640625,1.125,-6.633957862854004,0.8857560157775879
PRT,Portugal,2004,153472.171875,152248.390625,0.9920260310173035,67.09732818603516,-9439.400390625,1,-7.9568986892700195,0.80485600233078
PRT,Portugal,2005,161076.765625,158552.703125,0.9843300580978394,72.24266815185547,-9671.71484375,1.0625,-9.585355758666992,0.8051109910011292
PRT,Portugal,2006,171652.046875,166260.46875,0.9685900807380676,73.65996551513672,-6982.939453125,1.9375,-10.259937286376953,0.7971680164337158
PRT,Portugal,2007,185715.328125,175483.40625,0.9449053406715393,72.69679260253906,-5089.01904296875,2.9375,-9.619815826416016,0.730754017829895
PRT,Portugal,2008,190150.859375,179102.78125,0.9418983459472656,75.492462158203125,-6805.90576171875,2.8125,-11.838319778442383,0.6834989786148071
PRT,Portugal,2009,180422.65625,175416.4375,0.9722528457641602,87.57696533203125,-17366.2265625,0.3125,-10.355865478515625,0.7189580202102661
PRT,Portugal,2010,188207.890625,179860.34375,0.9556471705436707,99.88465881347656,-20504.078125,0.25,-10.257163047790527,0.7558680176734924
PRT,Portugal,2011,181339.65625,176318,0.9723079800605774,114.02375030517578,-13576.4853515625,0.4375,-6.103381156921387,0.7192069888114929
PRT,Portugal,2012,166317.0625,168538.75,1.0133581161499023,128.60348510742188,-10449.40234375,0.125,-1.4886131286621094,0.7788479924201965
PRT,Portugal,2013,166768.296875,170675.65625,1.0234298706054688,130.8407440185547,-8875.1337890625,0,1.5338977575302124,0.7532340288162231
PRT,Portugal,2014,170476.421875,173186.65625,1.0158979892730713,132.45321655273438,-12815.8125,-0.125,0.3427053689956665,0.753940999507904
PRT,Portugal,2015,179392.703125,179392.703125,1,131.02322387695313,-8072.671875,-0.22499999403953552,0.5046916604042053,0.9018959999084473
PRT,Portugal,2016,190116.078125,186380.75,0.9803524017333984,131.18023681640625,-3541.234130859375,-0.4000000059604645,1.4205865859985352,0.9038900136947632
PRT,Portugal,2017,206037.875,195509.140625,0.9488990306854248,126.0291976928711,-5865.2744140625,-0.4000000059604645,1.4837567806243896,0.8870390057563782
PRT,Portugal,2018,222402.421875,204997.640625,0.9217419624328613,121.11222076416016,-819.9906005859375,-0.4000000059604645,0.7523159384727478,0.8475819826126099
PRT,Portugal,2019,239089.828125,214489.890625,0.8971100449562073,116.10971069335938,214.48989868164063,-0.44999998807907104,0.7802512049674988,0.893409013748169
ESP,Spain,1978,34046.4765625,74566.7734375,2.1901464462280273,12.662042617797852,-2297.841796875,13.312999725341797,0.6502440571784973,0.46045100688934326
ESP,Spain,1979,39844.8828125,87228.375,2.1891989707946777,14.260843276977539,-2578.30517578125,11.125,0.30928361415863037,0.40347400307655334
ESP,Spain,1980,46376.51953125,100226.296875,2.1611430644989014,15.99868392944336,-3521.04931640625,19.062999725341797,-2.1009342670440674,0.4309160113334656
ESP,Spain,1981,51964.8515625,112454.3046875,2.164045572280884,19.590177536010742,-5107.70361328125,19,-2.26162052154541,0.5552549958229065
ESP,Spain,1982,60506.82421875,129327.0703125,2.1373963356018066,24.41451644897461,-8049.8798828125,18.312999725341797,-2.0490949153900146,0.6616820096969604
ESP,Spain,1983,70115.9921875,147258.53125,2.1002132892608643,29.499004364013672,-7951.47216796875,20.562999725341797,-1.453728437423706,0.8637940287590027
ESP,Spain,1984,80529.96875,166166.671875,2.0634140968322754,35.38246536254883,-10078.310546875,12.5,0.9230053424835205,0.9668639898300171
ESP,Spain,1985,91559.3828125,184637.46875,2.016587018966675,40.271270751953125,-13913.0634765625,10.5,1.3098578453063965,1.0214780569076538
ESP,Spain,1986,108234.125,211386.421875,1.9530478715896606,41.58684539794922,-13919.072265625,11.812999725341797,1.3614228963851929,0.8413310050964355
ESP,Spain,1987,127743.3984375,236375.4375,1.8503925800323486,41.90107727050781,-8834.126953125,13.5,-0.028083978220820427,0.7414759993553162
ESP,Spain,1988,149460.828125,263158.03125,1.7607157230377197,38.38819122314453,-10146.921875,12.399999618530273,-0.8701879978179932,0.7006310224533081
ESP,Spain,1989,175570.953125,294893.4375,1.679625391960144,39.754024505615234,-10539.298828125,14.5,-2.3296241760253906,0.7121689915657043
ESP,Spain,1990,202952.453125,328457.09375,1.6183942556381226,41.48224639892578,-15910.3935546875,14.699999809265137,-2.9722728729248047,0.612496018409729
ESP,Spain,1991,228214.734375,360182,1.5782592296600342,42.23945236206055,-19894.482421875,12.5,-2.514467239379883,0.6253340244293213
ESP,Spain,1992,248081.453125,387926.5625,1.563706398010254,44.61091613769531,-17294.576171875,13.75,-2.8841235637664795,0.6151350140571594
ESP,Spain,1993,254012.328125,401340.4375,1.5800037384033203,55.613468170166016,-30590.078125,9,-1.6616450548171997,0.7668650150299072
ESP,Spain,1994,276593.9375,426850.9375,1.5432404279708862,58.21607971191406,-30548.8359375,7.349999904632568,-1.1331514120101929,0.8043389916419983
ESP,Spain,1995,306468.09375,460259,1.501816987991333,61.58647537231445,-31297.61328125,9,-1.1936757564544678,0.7494980096817017
ESP,Spain,1996,334058.125,488946,1.4636554718017578,65.44194793701172,-28847.814453125,6.25,-0.7957934141159058,0.7610399723052979
ESP,Spain,1997,367291.875,518971,1.4129661321640015,64.28630828857422,-20239.869140625,4.75,-0.6667039394378662,0.8802530169487
ESP,Spain,1998,410101.09375,555559,1.3546879291534424,62.35467529296875,-14444.533203125,3,-1.622689962387085,0.8974080085754395
ESP,Spain,1999,458766.53125,595242,1.2974834442138672,60.8531494140625,-7142.904296875,1.75,-3.202394962310791,0.9395769834518433
ESP,Spain,2000,525051.75,647569,1.233343243598938,57.84050750732422,-7770.828125,3.25,-4.235842227935791,1.0858980417251587
ESP,Spain,2001,590614.75,700958,1.1868277788162231,54.05222702026367,-3504.7900390625,3.0625,-4.315237045288086,1.117514967918396
ESP,Spain,2002,649127.8125,749744,1.1550021171569824,51.23686218261719,-2249.232177734375,2.125,-3.6608495712280273,1.0609450340270996
ESP,Spain,2003,715389.25,802683,1.1220227479934692,47.68694305419922,-3210.73193359375,1.125,-3.8214337825775146,0.8857560157775879
ESP,Spain,2004,790398.375,860059,1.0881335735321045,45.33269119262695,-860.05902099609375,1,-5.417418956756592,0.80485600233078
ESP,Spain,2005,883237.9375,928122,1.050817608833313,42.39519119262695,11137.46484375,1.0625,-7.1949591636657715,0.8051109910011292
ESP,Spain,2006,995047.4375,1004976,1.00997793674469,39.01906204223633,21104.494140625,1.9375,-8.796130180358887,0.7971680164337158
ESP,Spain,2007,1104593.375,1077541,0.9755092263221741,35.6981315612793,20473.279296875,2.9375,-9.350642204284668,0.730754017829895
ESP,Spain,2008,1149108.75,1112432,0.9680824279785156,39.608802795410156,-51171.87109375,2.8125,-8.791278839111328,0.6834989786148071
ESP,Spain,2009,1066601.625,1072990,1.0059894323349,53.07928466796875,-120174.875,0.3125,-3.97664475440979,0.7189580202102661
ESP,Spain,2010,1071739.75,1077145,1.005043387413025,60.26602554321289,-102328.7734375,0.25,-3.558295249938965,0.7558680176734924
ESP,Spain,2011,1056522.625,1068690,1.0115164518356323,69.528411865234375,-103662.9296875,0.4375,-2.6134800910949707,0.7192069888114929
ESP,Spain,2012,994825.6875,1035964,1.0413522720336914,89.56037902832031,-119135.859375,0.125,0.15579691529273987,0.7788479924201965
ESP,Spain,2013,970865.1875,1025652,1.0564309358596802,100.01493835449219,-76923.8984375,0,2.081115245819092,0.7532340288162231
ESP,Spain,2014,998405.0625,1038949,1.0406087636947632,104.44837951660156,-62336.94140625,-0.125,1.779875636100769,0.753940999507904
ESP,Spain,2015,1087112,1087112,1,102.4852066040039,-57616.9375,-0.22499999403953552,2.0461552143096924,0.9018959999084473
ESP,Spain,2016,1155702.25,1122967,0.9716750383377075,102.0203628540039,-47164.61328125,-0.4000000059604645,3.1465752124786377,0.9038900136947632
ESP,Spain,2017,1239004.25,1170024,0.9443260431289673,101.20718383789063,-36270.7421875,-0.4000000059604645,2.793532371520996,0.8870390057563782
ESP,Spain,2018,1314498.25,1212276,0.9222347736358643,99.79095458984375,-31519.17578125,-0.4000000059604645,1.8772952556610107,0.8475819826126099
ESP,Spain,2019,1386088,1253710,0.9044952392578125,97.65924835205078,-38865.0078125,-0.44999998807907104,2.1288018226623535,0.893409013748169
SWE,Sweden,1978,213438.96875,470798.96875,2.205777883529663,28.44045639038086,-2846.044921875,6.5,-0.18793892860412598,4.517384052276611
SWE,Sweden,1979,248426.78125,527710.25,2.124208450317383,32.58884811401367,-13835.0654296875,9,-1.8782867193222046,4.286156177520752
SWE,Sweden,1980,287049.9375,599561.5,2.088701009750366,36.920291900634766,-32024.1015625,10,-3.0311312675476074,4.227076053619385
SWE,Sweden,1981,315063.15625,655093.125,2.0792438983917236,44.43773651123047,-28741.8125,11,-2.1914238929748535,5.0698561668396
SWE,Sweden,1982,349092.125,716896.0625,2.0536012649536133,52.99818420410156,-44150.7890625,10,-2.999039888381958,6.292602062225342
SWE,Sweden,1983,398570.53125,803238.25,2.0152976512908936,56.3978385925293,-38584.65234375,8.5,-0.7096275687217712,7.673386096954346
SWE,Sweden,1984,466062.59375,901140.8125,1.933518886566162,57.53947067260742,-25590.982421875,9.5,0.6658226847648621,8.271233558654785
SWE,Sweden,1985,517570.15625,979569.3125,1.892630934715271,57.05710220336914,-33661.73046875,10.5,-1.0208568572998047,8.595836639404297
SWE,Sweden,1986,580313.6875,1069535,1.8430290222167969,56.725799560546875,-3467.9228515625,7.5,0.6170905828475952,7.119863986968994
SWE,Sweden,1987,649156.8125,1157591.125,1.7832226753234863,50.207855224609375,35960.6328125,8.199999809265137,0.1554953157901764,6.339417934417725
SWE,Sweden,1988,727674.9375,1265228.625,1.7387278079986572,44.900062561035156,39419.5234375,11,-0.23711128532886505,6.1331257820129395
SWE,Sweden,1989,827592.8125,1401745,1.6937617063522339,40.39323806762695,42830.25,12,-1.4267929792404175,6.448339939117432
SWE,Sweden,1990,919723.75,1546124.75,1.6810752153396606,38.710121154785156,48843.9296875,14,-2.399547815322876,5.917489051818848
SWE,Sweden,1991,972884.125,1654451,1.7005633115768433,46.45372772216797,-1191.0950927734375,14.5,-1.7165815830230713,6.054409027099609
SWE,Sweden,1992,960121.75,1651886.25,1.720496654510498,58.464927673339844,-138747.015625,11,-2.6333532333374023,5.821221828460693
SWE,Sweden,1993,941238.625,1653554,1.7567851543426514,66.10897064208984,-176846,7.75,-1.2518490552902222,7.799471855163574
SWE,Sweden,1994,1040929.5625,1760864,1.6916264295578003,68.50228118896484,-153434,7.599999904632568,1.0051883459091187,7.713115215301514
SWE,Sweden,1995,1174513,1904280,1.6213358640670776,68.76554870605469,-133299.59375,8.90999984741211,3.129791736602783,7.13720703125
